主键ID,企业名称,检查实施单位,检查时间,检查事项,检查结果,时间戳,统一社会信用代码
320e5b45738f4c1e8a41b0c4a504a7f6,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,有召回食品无害化处理、销毁等措施，未发现召回食品再次流入市场（对因标签存在瑕疵实施召回的除外）。,1,9/8/2024 15:01:48,91110113786859465C
320c506f7727413eafdb248b0eb52eef,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,有召回计划、公告等相应记录；召回食品有处置记录。,1,9/8/2024 15:01:48,91110113786859465C
31a5614c62734e2b8a781924d5afbf8f,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,卫生间保持清洁，未与食品生产、包装或贮存等区域直接连通。,1,9/8/2024 15:01:48,91110113786859465C
2c8f6533bacc47b381995eaddea04f9e,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,企业负责人在企业内部制度制定、过程控制、安全培训、安全检查以及食品安全事件或事故调查等环节履行了岗位职责并有记录。,1,9/8/2024 15:01:48,91110113786859465C
2b09906a124148bab0285fd78b9b8000,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,原料、食品添加剂实际使用量与注册或备案的配方和批生产记录中的使用量一致。,1,9/8/2024 15:01:48,91110113786859465C
2643ae6304d34ae79d4b3d0593af60da,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,监控设备（如压力表、温度计）定期检定或校准、维护，并有相关记录。,1,9/8/2024 15:01:48,91110113786859465C
25f9cd0c56cf4500a4cef200df59302c,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,食品添加剂专库或专区贮存，明显标示，专人管理。,1,9/8/2024 15:01:48,91110113786859465C
207fa8ab7a704d9eba505c9f906d71f3,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,保健食品原料提取物或原料前处理符合要求。,1,9/8/2024 15:01:48,91110113786859465C
1e44c547ded44b7c98f78acbf9966eca,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,有食品安全处置方案，并定期检查食品安全防范措施落实情况，及时消除食品安全隐患。,1,9/8/2024 15:01:48,91110113786859465C
0fe060314e9741c5970199b439d10922,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,有更衣、洗手、干手、消毒等卫生设备设施，满足正常使用。,1,9/8/2024 15:01:48,91110113786859465C
0e1ba100212b40909ee41e841d751e53,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,委托方、受托方具有有效证照，委托生产的食品、食品添加剂符合法律、法规、食品安全标准等规定。,1,9/8/2024 14:58:22,91110113102544578B
09c1c3039140417cbf36a48dc4016c97,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,未发现标注虚假生产日期或批号的情况。,1,9/8/2024 14:58:22,91110113102544578B
091408a11ff042abafb8c97f54280fbb,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有召回计划、公告等相应记录；召回食品有处置记录。,1,9/8/2024 14:58:22,91110113102544578B
05d31e47001b4f618e1f5ad69dfc2849,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,生产或使用的新食品原料，限定于国务院卫生行政部门公吿的新食品原料范围内。,1,9/8/2024 15:01:48,91110113786859465C
058c6bebe4594cb69c41b1f58040cd25,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,未发现超范围、超限量使用食品添加剂的情况。,1,9/8/2024 15:01:48,91110113786859465C
02f2642d9bd6452c9bac2a788a7a6dd0,北京顺鑫农业股份有限公司创新食品分公司,北京市顺义区市场监督管理局,9/8/2024 00:00:00,委托方、受托方具有有效证照，委托生产的食品、食品添加剂符合法律、法规、食品安全标准等规定。,1,9/8/2024 15:01:48,91110113786859465C
fbba0248b6014ad2aab198af71d1e72f,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,不能自检的，委托有资质的检验机构进行检验。,1,9/8/2024 14:58:21,91110113102544578B
fb83cf43f4324ec788c313902fff0242,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有委托方对受托方生产行为进行监督的记录。,1,9/8/2024 14:58:21,91110113102544578B
fb5fb30715aa4c0799cd43e5ad72f511,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,实施不安全食品的召回，召回和处理情况向所在地市场监管部门报告。,1,9/8/2024 14:58:22,91110113102544578B
fb58ff6eb619420b96e1c864a8a3a6a3,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,未发现标注虚假生产日期或批号的情况。,1,9/8/2024 14:58:21,91110113102544578B
fa60dc916ee54a469b060649f2662770,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,建立信息化食品安全追溯体系的，电子记录信息与纸质记录信息保持一致。,1,9/8/2024 14:58:22,91110113102544578B
f9effd7ca653488e91d1d7ca62ce8284,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,委托方持有保健食品注册证书或注册转备案凭证，受托方具备相应的生产能力且能完成生产委托品种的全部生产过程。,1,9/8/2024 14:58:21,91110113102544578B
f5752fcabef6436691c0587f6e53ba7f,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,食品添加剂生产使用的原料和生产工艺符合产品标准规定。复配食品添加剂配方发生变化的，按规定报告。,1,9/8/2024 14:58:21,91110113102544578B
f2ccc52519b0485b89bfba9634c356b8,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,监控设备（如压力表、温度计）定期检定或校准、维护，并有相关记录。,1,9/8/2024 14:58:21,91110113102544578B
f0d419ad0e894a7cb42807c2a559b158,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,建立企业主要负责人全面负责食品安全工作制度，配备食品安全管理人员、食品安全专业技术人员。,1,9/8/2024 14:58:22,91110113102544578B
f0cf515be55749c09780479ff5c97b8d,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,建立并执行从业人员健康管理制度，从事接触直接入口食品工作的人员具备有效健康证明，符合相关规定。,1,9/8/2024 14:58:21,91110113102544578B
ee14d96b2fc9498b992e2c188c1c7a76,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,定期对生产质量管理体系的运行情况进行自查，保证其有效运行，并向所在地县级人民政府市场监督管理部门提交自查报告，自查发现问题整改率达100%。,1,9/8/2024 14:58:21,91110113102544578B
eddaa8324d3b4933a512cf7a6c27bfe1,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,企业自检的，具备与所检项目适应的检验室和检验能力，有检验相关设备及化学试剂，检验仪器按期检定或校准。,1,9/8/2024 14:58:21,91110113102544578B
e6f4fca91d66434597b8c8d8232ff15e,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,发生食品安全事故的，对导致或者可能导致食品安全事故的食品及原料、工具、设备、设施等，立即采取封存等控制措施，并向事故发生地市场监督管理部门报告。,1,9/8/2024 14:58:22,91110113102544578B
e64e9c4074264a04bf71eec2f08ad9d9,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有从业人员食品安全知识培训制度，并有相关培训记录。,1,9/8/2024 14:58:22,91110113102544578B
e61da529b8dc4220ba6833f08b1f5b9c,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,未发现使用非食品原料、食品添加剂以外的化学物质、回收食品、超过保质期与不符合食品安全标准的食品原料和食品添加剂投入生产。,1,9/8/2024 14:58:21,91110113102544578B
e50fd5dc12b84a52b0e8cf17edb5c5ef,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有委托方对受托方生产行为进行监督的记录。,1,9/8/2024 14:58:22,91110113102544578B
e16f55f367e340d3a65cdb9f9ebba746,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,食品添加剂专库或专区贮存，明显标示，专人管理。,1,9/8/2024 14:58:22,91110113102544578B
d745fb9aa1384398b0f0bfff321a7301,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有召回食品无害化处理、销毁等措施，未发现召回食品再次流入市场（对因标签存在瑕疵实施召回的除外）。,1,9/8/2024 14:58:22,91110113102544578B
d667e5e68f314bdabc6325ee7a211b72,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,未发现食品安全追溯信息记录不真实、不准确等情况。,1,9/8/2024 14:58:21,91110113102544578B
d4d83ec505534d10bd3826020048989b,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,食品添加剂标签载明“食品添加剂”字样，并标明贮存条件、生产者名称和地址、食品添加剂的使用范围、用量和使用方法。,1,9/8/2024 14:58:21,91110113102544578B
d4a5086ca3c94f11993b95c977e8766c,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有温、湿度等生产环境监测要求的，定期进行监测并记录。,1,9/8/2024 14:58:21,91110113102544578B
d0bc260511654e62840e09db8e08e272,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,食品添加剂标签载明“食品添加剂”字样，并标明贮存条件、生产者名称和地址、食品添加剂的使用范围、用量和使用方法。,1,9/8/2024 14:58:22,91110113102544578B
cfeeb626437d42debc5398d3fd331eb3,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,根据产品特点建立和执行相适应的贮存、运输及交付控制制度和记录。,1,9/8/2024 14:58:21,91110113102544578B
c93664378a2045f6acc07f9967007846,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,建立并实施食品安全追溯制度，并有相应记录。,1,9/8/2024 14:58:21,91110113102544578B
c72f97cd80234cba9a22a54e4b4bcbe2,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,根据产品特点建立和执行相适应的贮存、运输及交付控制制度和记录。,1,9/8/2024 14:58:22,91110113102544578B
c7018e1c4f9a4e408c611ced5710990b,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,实际生产的特殊食品按规定注册或备案，注册证书或备案凭证符合要求。,1,9/8/2024 14:58:21,91110113102544578B
c5cfcdd407954e3fba68b217932ae98a,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,建立和保存生产投料记录，包括投料品名、生产日期或批号、使用数量等。,1,9/8/2024 14:58:21,91110113102544578B
c53f56f0c9034b9fadff3472a4ae294b,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,未发现聘用禁止从事食品安全管理的人员。,1,9/8/2024 14:58:22,91110113102544578B
c489978524e04cfd8c696837c4dd1a9e,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,有食品安全管理人员、食品安全专业技术人员培训和考核记录，未发现考核不合格人员上岗。,1,9/8/2024 14:58:21,91110113102544578B
beeb3a318179462d854524228840e352,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,生产设备设施定期维护保养，并有相应的记录。,1,9/8/2024 14:58:21,91110113102544578B
bda93b2e69a24593b614560642e4bde3,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,委托生产的食品标签清晰标注委托方、受托方的名称、地址、联系方式等信息。,1,9/8/2024 14:58:21,91110113102544578B
b4f3732ee9f240999f6da55cff73eeb5,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,预包装食品的包装有标签，标签标注的事项完整、真实。,1,9/8/2024 14:58:21,91110113102544578B
b4c05971d66a4a44840cbae51fcc75ff,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,工作人员穿戴工作衣帽，洗手消毒后进入生产车间。生产车间内未发现与生产无关的个人用品或者其他与生产不相关物品。,1,9/8/2024 14:58:21,91110113102544578B
b04c3db27b9d4329a3733ae794a81e3a,北京市恒慧通肉类食品有限公司,北京市顺义区市场监督管理局,8/8/2024 00:00:00,通风、防尘、排水、照明、温控等设备设施正常运行，存放垃圾、废弃物的设备设施标识清晰，有效防护。,1,9/8/2024 14:58:21,91110113102544578B
